,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3,gender_label,total_attraction_score,match_ratio
22,3,3.0,FEMALE,5,1,1,10,9,,2,3,13.0,0,0.09,0,22.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,25.0,Economics,2.0,,,,2.0,8.0,4.0,Connecticut,"6,268",,6.0,3.0,1.0,economist,,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,2.0,35.0,10.0,35.0,10.0,10.0,0.0,,,,,,,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,,,,,,0,7.0,9.0,9.0,7.0,9.0,7.0,8.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,100.0,0.0
23,3,3.0,FEMALE,5,1,1,10,9,,7,4,14.0,0,-0.04,1,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,1,7.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,2.0,25.0,Economics,2.0,,,,2.0,8.0,4.0,Connecticut,"6,268",,6.0,3.0,1.0,economist,,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,2.0,35.0,10.0,35.0,10.0,10.0,0.0,,,,,,,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,,,,,,0,9.0,7.0,9.0,7.0,9.0,7.0,8.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,100.0,0.0
24,3,3.0,FEMALE,5,1,1,10,9,,9,5,15.0,0,-0.14,0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,1,6.0,10.0,8.0,6.0,,,6.0,1.0,2.0,25.0,Economics,2.0,,,,2.0,8.0,4.0,Connecticut,"6,268",,6.0,3.0,1.0,economist,,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,2.0,35.0,10.0,35.0,10.0,10.0,0.0,,,,,,,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,,,,,,0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,100.0,0.0
25,3,3.0,FEMALE,5,1,1,10,9,,8,6,16.0,0,-0.3,1,25.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,1,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,2.0,25.0,Economics,2.0,,,,2.0,8.0,4.0,Connecticut,"6,268",,6.0,3.0,1.0,economist,,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,2.0,35.0,10.0,35.0,10.0,10.0,0.0,,,,,,,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,,,,,,0,8.0,10.0,10.0,7.0,9.0,9.0,8.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,100.0,0.0
26,3,3.0,FEMALE,5,1,1,10,9,,3,7,17.0,0,-0.26,1,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,0,6.0,3.0,5.0,4.0,5.0,4.0,2.0,2.0,2.0,25.0,Economics,2.0,,,,2.0,8.0,4.0,Connecticut,"6,268",,6.0,3.0,1.0,economist,,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,2.0,35.0,10.0,35.0,10.0,10.0,0.0,,,,,,,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,,,,,,0,8.0,9.0,10.0,7.0,7.0,9.0,8.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,100.0,0.0
27,3,3.0,FEMALE,5,1,1,10,9,,4,8,18.0,0,0.29,1,27.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,0,4.0,5.0,6.0,4.0,6.0,4.0,5.0,1.0,2.0,25.0,Economics,2.0,,,,2.0,8.0,4.0,Connecticut,"6,268",,6.0,3.0,1.0,economist,,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,2.0,35.0,10.0,35.0,10.0,10.0,0.0,,,,,,,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,,,,,,0,7.0,9.0,9.0,8.0,9.0,7.0,8.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,100.0,0.0
28,3,3.0,FEMALE,5,1,1,10,9,,10,9,19.0,0,-0.15,1,28.0,2.0,50.0,0.0,25.0,10.0,0.0,15.0,1,7.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,2.0,25.0,Economics,2.0,,,,2.0,8.0,4.0,Connecticut,"6,268",,6.0,3.0,1.0,economist,,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,2.0,35.0,10.0,35.0,10.0,10.0,0.0,,,,,,,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,,,,,,0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,100.0,0.0
29,3,3.0,FEMALE,5,1,1,10,9,,1,10,20.0,0,-0.47,1,24.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0,5.0,6.0,8.0,5.0,8.0,6.0,5.0,5.0,2.0,25.0,Economics,2.0,,,,2.0,8.0,4.0,Connecticut,"6,268",,6.0,3.0,1.0,economist,,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,2.0,35.0,10.0,35.0,10.0,10.0,0.0,,,,,,,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,,,,,,0,8.0,7.0,9.0,7.0,9.0,7.0,8.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,100.0,0.0
40,5,5.0,FEMALE,9,1,1,10,4,,1,1,11.0,0,-0.43,1,27.0,2.0,35.0,20.0,20.0,20.0,0.0,5.0,0,6.0,8.0,8.0,8.0,7.0,6.0,6.0,5.0,2.0,21.0,Law,1.0,,,,2.0,8.0,1.0,Bowdoin College,"94,022","86,340.00",2.0,4.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,,,,,,,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,,,,,,0,5.0,8.0,8.0,2.0,2.0,2.0,7.0,5.0,2.0,,,,,,,,,,,,,7.0,2.0,2.0,,,,,,,15.79,13.16,18.42,15.79,15.79,21.05,,,,,,,,,,,,,6.0,6.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,30.0,10.0,20.0,20.0,10.0,10.0,,,,,,,,,,,,,,,,,,,4.0,5.0,10.0,6.0,10.0,,,,,,FEMALE,85.0,0.2
41,5,5.0,FEMALE,9,1,1,10,4,,10,2,12.0,0,0.0,1,22.0,2.0,60.0,0.0,0.0,40.0,0.0,0.0,0,6.0,7.0,10.0,7.0,6.0,5.0,7.0,4.0,1.0,21.0,Law,1.0,,,,2.0,8.0,1.0,Bowdoin College,"94,022","86,340.00",2.0,4.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,,,,,,,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,,,,,,0,8.0,6.0,6.0,5.0,5.0,5.0,6.0,4.0,1.0,,,,,,,,,,,,,7.0,2.0,2.0,,,,,,,15.79,13.16,18.42,15.79,15.79,21.05,,,,,,,,,,,,,6.0,6.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,30.0,10.0,20.0,20.0,10.0,10.0,,,,,,,,,,,,,,,,,,,4.0,5.0,10.0,6.0,10.0,,,,,,FEMALE,85.0,0.2
42,5,5.0,FEMALE,9,1,1,10,4,,7,3,13.0,0,-0.17,0,22.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,21.0,Law,1.0,,,,2.0,8.0,1.0,Bowdoin College,"94,022","86,340.00",2.0,4.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,,,,,,,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,,,,,,0,4.0,6.0,8.0,8.0,6.0,5.0,6.0,5.0,1.0,,,,,,,,,,,,,7.0,2.0,2.0,,,,,,,15.79,13.16,18.42,15.79,15.79,21.05,,,,,,,,,,,,,6.0,6.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,30.0,10.0,20.0,20.0,10.0,10.0,,,,,,,,,,,,,,,,,,,4.0,5.0,10.0,6.0,10.0,,,,,,FEMALE,85.0,0.2
43,5,5.0,FEMALE,9,1,1,10,4,,2,4,14.0,1,0.08,1,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,1,6.0,8.0,6.0,8.0,10.0,10.0,7.0,7.0,1.0,21.0,Law,1.0,,,,2.0,8.0,1.0,Bowdoin College,"94,022","86,340.00",2.0,4.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,,,,,,,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,,,,,,1,8.0,5.0,5.0,7.0,7.0,9.0,8.0,2.0,1.0,,,,,,,,,,,,,7.0,2.0,2.0,,,,,,,15.79,13.16,18.42,15.79,15.79,21.05,,,,,,,,,,,,,6.0,6.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,30.0,10.0,20.0,20.0,10.0,10.0,,,,,,,,,,,,,,,,,,,4.0,5.0,10.0,6.0,10.0,,,,,,FEMALE,85.0,0.2
44,5,5.0,FEMALE,9,1,1,10,4,,4,5,15.0,0,-0.16,0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,0,5.0,9.0,9.0,7.0,9.0,5.0,5.0,7.0,2.0,21.0,Law,1.0,,,,2.0,8.0,1.0,Bowdoin College,"94,022","86,340.00",2.0,4.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,,,,,,,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,,,,,,0,6.0,7.0,7.0,5.0,4.0,8.0,7.0,4.0,2.0,,,,,,,,,,,,,7.0,2.0,2.0,,,,,,,15.79,13.16,18.42,15.79,15.79,21.05,,,,,,,,,,,,,6.0,6.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,30.0,10.0,20.0,20.0,10.0,10.0,,,,,,,,,,,,,,,,,,,4.0,5.0,10.0,6.0,10.0,,,,,,FEMALE,85.0,0.2
45,5,5.0,FEMALE,9,1,1,10,4,,3,6,16.0,0,0.06,1,25.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,0,5.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,2.0,21.0,Law,1.0,,,,2.0,8.0,1.0,Bowdoin College,"94,022","86,340.00",2.0,4.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,,,,,,,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,,,,,,1,5.0,6.0,7.0,5.0,7.0,8.0,7.0,3.0,2.0,,,,,,,,,,,,,7.0,2.0,2.0,,,,,,,15.79,13.16,18.42,15.79,15.79,21.05,,,,,,,,,,,,,6.0,6.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,30.0,10.0,20.0,20.0,10.0,10.0,,,,,,,,,,,,,,,,,,,4.0,5.0,10.0,6.0,10.0,,,,,,FEMALE,85.0,0.2
46,5,5.0,FEMALE,9,1,1,10,4,,8,7,17.0,0,-0.05,1,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,21.0,Law,1.0,,,,2.0,8.0,1.0,Bowdoin College,"94,022","86,340.00",2.0,4.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,,,,,,,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,,,,,,1,6.0,6.0,8.0,5.0,5.0,6.0,6.0,3.0,2.0,,,,,,,,,,,,,7.0,2.0,2.0,,,,,,,15.79,13.16,18.42,15.79,15.79,21.05,,,,,,,,,,,,,6.0,6.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,30.0,10.0,20.0,20.0,10.0,10.0,,,,,,,,,,,,,,,,,,,4.0,5.0,10.0,6.0,10.0,,,,,,FEMALE,85.0,0.2
47,5,5.0,FEMALE,9,1,1,10,4,,9,8,18.0,0,0.07,1,27.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,2.0,21.0,Law,1.0,,,,2.0,8.0,1.0,Bowdoin College,"94,022","86,340.00",2.0,4.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,,,,,,,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,,,,,,1,5.0,5.0,7.0,6.0,7.0,5.0,6.0,4.0,2.0,,,,,,,,,,,,,7.0,2.0,2.0,,,,,,,15.79,13.16,18.42,15.79,15.79,21.05,,,,,,,,,,,,,6.0,6.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,30.0,10.0,20.0,20.0,10.0,10.0,,,,,,,,,,,,,,,,,,,4.0,5.0,10.0,6.0,10.0,,,,,,FEMALE,85.0,0.2
48,5,5.0,FEMALE,9,1,1,10,4,,5,9,19.0,1,-0.13,1,28.0,2.0,50.0,0.0,25.0,10.0,0.0,15.0,1,5.0,9.0,9.0,9.0,9.0,6.0,7.0,7.0,2.0,21.0,Law,1.0,,,,2.0,8.0,1.0,Bowdoin College,"94,022","86,340.00",2.0,4.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,,,,,,,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,,,,,,1,7.0,5.0,7.0,8.0,7.0,9.0,9.0,4.0,2.0,,,,,,,,,,,,,7.0,2.0,2.0,,,,,,,15.79,13.16,18.42,15.79,15.79,21.05,,,,,,,,,,,,,6.0,6.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,30.0,10.0,20.0,20.0,10.0,10.0,,,,,,,,,,,,,,,,,,,4.0,5.0,10.0,6.0,10.0,,,,,,FEMALE,85.0,0.2
49,5,5.0,FEMALE,9,1,1,10,4,,6,10,20.0,0,-0.06,1,24.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0,3.0,10.0,7.0,7.0,10.0,5.0,4.0,10.0,2.0,21.0,Law,1.0,,,,2.0,8.0,1.0,Bowdoin College,"94,022","86,340.00",2.0,4.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,,,,,,,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,,,,,,1,9.0,6.0,7.0,9.0,6.0,5.0,10.0,3.0,2.0,,,,,,,,,,,,,7.0,2.0,2.0,,,,,,,15.79,13.16,18.42,15.79,15.79,21.05,,,,,,,,,,,,,6.0,6.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,30.0,10.0,20.0,20.0,10.0,10.0,,,,,,,,,,,,,,,,,,,4.0,5.0,10.0,6.0,10.0,,,,,,FEMALE,85.0,0.2
50,6,6.0,FEMALE,11,1,1,10,8,,5,1,11.0,0,0.33,0,27.0,2.0,35.0,20.0,20.0,20.0,0.0,5.0,0,7.0,9.0,8.0,9.0,8.0,4.0,7.0,4.0,2.0,23.0,law,1.0,,,,4.0,1.0,1.0,MD,"20,878","60,304.00",1.0,3.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,,,,,,,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,8.0,9.0,5.0,,,,,,1,6.0,9.0,7.0,6.0,7.0,6.0,6.0,6.0,2.0,4.0,,,,,,,,,,,,3.0,3.0,2.0,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,,,,,,,5.0,8.0,9.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,85.0,0.2
51,6,6.0,FEMALE,11,1,1,10,8,,4,2,12.0,0,0.37,0,22.0,2.0,60.0,0.0,0.0,40.0,0.0,0.0,0,6.0,8.0,10.0,6.0,7.0,6.0,7.0,4.0,2.0,23.0,law,1.0,,,,4.0,1.0,1.0,MD,"20,878","60,304.00",1.0,3.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,,,,,,,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,8.0,9.0,5.0,,,,,,1,6.0,9.0,9.0,6.0,8.0,2.0,7.0,6.0,2.0,4.0,,,,,,,,,,,,3.0,3.0,2.0,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,,,,,,,5.0,8.0,9.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,85.0,0.2
52,6,6.0,FEMALE,11,1,1,10,8,,1,3,13.0,0,-0.51,1,22.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,23.0,law,1.0,,,,4.0,1.0,1.0,MD,"20,878","60,304.00",1.0,3.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,,,,,,,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,8.0,9.0,5.0,,,,,,0,4.0,7.0,9.0,4.0,3.0,2.0,6.0,2.0,1.0,4.0,,,,,,,,,,,,3.0,3.0,2.0,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,,,,,,,5.0,8.0,9.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,85.0,0.2
53,6,6.0,FEMALE,11,1,1,10,8,,6,4,14.0,1,0.12,0,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,1,6.0,8.0,8.0,7.0,9.0,8.0,7.0,7.0,2.0,23.0,law,1.0,,,,4.0,1.0,1.0,MD,"20,878","60,304.00",1.0,3.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,,,,,,,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,8.0,9.0,5.0,,,,,,1,8.0,6.0,7.0,8.0,2.0,8.0,9.0,4.0,2.0,4.0,,,,,,,,,,,,3.0,3.0,2.0,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,,,,,,,5.0,8.0,9.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,85.0,0.2
54,6,6.0,FEMALE,11,1,1,10,8,,8,5,15.0,0,0.35,0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,1,9.0,7.0,9.0,7.0,9.0,6.0,9.0,2.0,1.0,23.0,law,1.0,,,,4.0,1.0,1.0,MD,"20,878","60,304.00",1.0,3.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,,,,,,,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,8.0,9.0,5.0,,,,,,0,5.0,4.0,8.0,8.0,4.0,2.0,4.0,3.0,1.0,4.0,,,,,,,,,,,,3.0,3.0,2.0,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,,,,,,,5.0,8.0,9.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,85.0,0.2
55,6,6.0,FEMALE,11,1,1,10,8,,7,6,16.0,0,0.19,0,25.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,1,6.0,6.0,8.0,8.0,8.0,7.0,6.0,6.0,2.0,23.0,law,1.0,,,,4.0,1.0,1.0,MD,"20,878","60,304.00",1.0,3.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,,,,,,,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,8.0,9.0,5.0,,,,,,0,3.0,7.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,,,,,,,,,,,,3.0,3.0,2.0,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,,,,,,,5.0,8.0,9.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,85.0,0.2
56,6,6.0,FEMALE,11,1,1,10,8,,2,7,17.0,0,0.47,0,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,0,5.0,6.0,8.0,4.0,5.0,4.0,3.0,3.0,2.0,23.0,law,1.0,,,,4.0,1.0,1.0,MD,"20,878","60,304.00",1.0,3.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,,,,,,,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,8.0,9.0,5.0,,,,,,1,8.0,8.0,8.0,8.0,3.0,4.0,8.0,7.0,2.0,4.0,,,,,,,,,,,,3.0,3.0,2.0,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,,,,,,,5.0,8.0,9.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,85.0,0.2
